
code,longitude,bathrooms,garage,price_by_sqm,condominio,rent,agent_number,area,agent,district,rooms,iptu,url,suites,latitude,price,title,condominium_fee,address,area_total
,-34.906214,,,,,,,54,,,,,https://www.vivareal.com.br/imovel/apartamento-2-quartos-boa-viagem-bairros-recife-com-garagem-54m2-venda-RS340000-id-81729186/,,-8.126215,340000,"Apartamento na Rua Desembargador João Paes, 815, Boa Viagem em Recife, por R$ 340.000 - VivaReal",,"Rua Desembargador João Paes, 815 - Boa Viagem, Recife - PE",
,-34.898223,,,,,,,100,,,,R$ 2.500,https://www.vivareal.com.br/imovel/apartamento-3-quartos-boa-viagem-bairros-recife-com-garagem-100m2-venda-RS649990-id-71082273/,,-8.114362,649990,"Apartamento na Rua Antônio Falcão, 1020, Boa Viagem em Recife, por R$ 649.990 - VivaReal",R$ 470,"Rua Antônio Falcão, 1020 - Boa Viagem, Recife - PE",
,-34.897658,,,,,,,150,,,,R$ 2.000,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-150m2-venda-RS1050000-id-84024655/,,-8.11681,1050000,"Apartamento na Rua Félix de Brito e Melo, Boa Viagem em Recife, por R$ 1.050.000 - VivaReal",R$ 610,"Rua Félix de Brito e Melo - Boa Viagem, Recife - PE",
,-34.896921,,,,,,,136,,,,,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-136m2-venda-RS820000-id-86966454/,,-8.109005,820000,"Apartamento na Rua Luís de Farias Barbosa, 36, Boa Viagem em Recife, por R$ 820.000 - VivaReal",,"Rua Luís de Farias Barbosa, 36 - Boa Viagem, Recife - PE",
,-34.896921,,,,,,,136,,,,,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-136m2-venda-RS821000-id-86966492/,,-8.109005,821000,"Apartamento na Rua Luís de Farias Barbosa, 36, Boa Viagem em Recife, por R$ 821.000 - VivaReal",,"Rua Luís de Farias Barbosa, 36 - Boa Viagem, Recife - PE",
,-34.896921,,,,,,,136,,,,,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-136m2-venda-RS822000-id-86966565/,,-8.109005,822000,"Apartamento na Rua Luís de Farias Barbosa, 36, Boa Viagem em Recife, por R$ 822.000 - VivaReal",,"Rua Luís de Farias Barbosa, 36 - Boa Viagem, Recife - PE",
,-34.896921,,,,,,,136,,,,,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-136m2-venda-RS823000-id-86966670/,,-8.109005,823000,"Apartamento na Rua Luís de Farias Barbosa, 36, Boa Viagem em Recife, por R$ 823.000 - VivaReal",,"Rua Luís de Farias Barbosa, 36 - Boa Viagem, Recife - PE",
,-34.896921,,,,,,,136,,,,,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-136m2-venda-RS824000-id-86966701/,,-8.109005,824000,"Apartamento na Rua Luís de Farias Barbosa, 36, Boa Viagem em Recife, por R$ 824.000 - VivaReal",,"Rua Luís de Farias Barbosa, 36 - Boa Viagem, Recife - PE",
,-34.90575,,,,,,,128,,,,,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-128m2-venda-RS830000-id-86041297/,,-8.141358,830000,"Apartamento na Rua Mario Souto Maior, 32, Boa Viagem em Recife, por R$ 830.000 - VivaReal",,"Rua Mario Souto Maior, 32 - Boa Viagem, Recife - PE",
,-34.907332,,,,,,,92,,,,R$ 1.200,https://www.vivareal.com.br/imovel/apartamento-3-quartos-boa-viagem-bairros-recife-com-garagem-92m2-venda-RS620000-id-87172296/,,-8.144664,620000,"Apartamento na Rua Visconde de Jequitinhonha, 2902, Boa Viagem em Recife, por R$ 620.000 - VivaReal",R$ 620,"Rua Visconde de Jequitinhonha, 2902 - Boa Viagem, Recife - PE",
,-34.901655,,,,,,,99,,,,R$ 1,https://www.vivareal.com.br/imovel/apartamento-3-quartos-boa-viagem-bairros-recife-com-garagem-99m2-venda-RS646000-id-70749136/,,-8.11479,646000,"Apartamento na Rua Pedro Paes Mendonça, 121, Boa Viagem em Recife, por R$ 646.000 - VivaReal",R$ 499,"Rua Pedro Paes Mendonça, 121 - Boa Viagem, Recife - PE",
,-34.895294,,,,,,,162,,,,R$ 1,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-162m2-venda-RS999000-id-71199488/,,-8.110182,999000,"Apartamento na Rua Doutor Pedro de Melo Cahú, 22, Boa Viagem em Recife, por R$ 999.000 - VivaReal",R$ 1,"Rua Doutor Pedro de Melo Cahú, 22 - Boa Viagem, Recife - PE",
,-34.896868,,,,,,,75,,,,,https://www.vivareal.com.br/imovel/apartamento-3-quartos-boa-viagem-bairros-recife-com-garagem-75m2-venda-RS390000-id-85514255/,,-8.11406,390000,"Apartamento na Rua Maria Carolina, 417, Boa Viagem em Recife, por R$ 390.000 - VivaReal",R$ 610,"Rua Maria Carolina, 417 - Boa Viagem, Recife - PE",
,-34.895042,,,,,,,807,,,,,https://www.vivareal.com.br/imovel/apartamento-6-quartos-boa-viagem-bairros-recife-com-garagem-807m2-venda-RS6500000-id-81711836/,,-8.119861,6500000,"Apartamento na Avenida Boa Viagem, 3456, Boa Viagem em Recife, por R$ 6.500.000 - VivaReal",,"Avenida Boa Viagem, 3456 - Boa Viagem, Recife - PE",
,-34.893363,,,,,,,135,,,,,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-135m2-venda-RS1100000-id-84658133/,,-8.110726,1100000,"Apartamento na Rua Professor Rui Batista, 78, Boa Viagem em Recife, por R$ 1.100.000 - VivaReal",,"Rua Professor Rui Batista, 78 - Boa Viagem, Recife - PE",
,-34.905391,,,,,,,142,,,,,https://www.vivareal.com.br/imovel/apartamento-3-quartos-boa-viagem-bairros-recife-com-garagem-142m2-venda-RS870000-id-85129935/,,-8.134448,870000,"Apartamento na Rua José Paraíso, 317, Boa Viagem em Recife, por R$ 870.000 - VivaReal",,"Rua José Paraíso, 317 - Boa Viagem, Recife - PE",
,-34.899986,,,,,,,124,,,,,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-124m2-venda-RS642990-id-85073930/,,-8.115631,642990,"Apartamento na Rua Félix de Brito e Melo, 80, Boa Viagem em Recife, por R$ 642.990 - VivaReal",,"Rua Félix de Brito e Melo, 80 - Boa Viagem, Recife - PE",
,-34.899986,,,,,,,124,,,,,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-124m2-venda-RS678108-id-85073936/,,-8.115631,678108,"Apartamento na Rua Félix de Brito e Melo, 80, Boa Viagem em Recife, por R$ 678.108 - VivaReal",,"Rua Félix de Brito e Melo, 80 - Boa Viagem, Recife - PE",
,-34.902651,,,,,,,155,,,,R$ 1,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-155m2-venda-RS2590000-id-86777484/,,-8.13927,2590000,"Apartamento na Avenida Boa Viagem, 84, Boa Viagem em Recife, por R$ 2.590.000 - VivaReal",R$ 1,"Avenida Boa Viagem, 84 - Boa Viagem, Recife - PE",
,-34.906422,,,,,,,120,,,,R$ 2.400,https://www.vivareal.com.br/imovel/apartamento-3-quartos-boa-viagem-bairros-recife-com-garagem-120m2-venda-RS700000-id-85327170/,,-8.125532,700000,"Apartamento na Rua General Americano Freire, Boa Viagem em Recife, por R$ 700.000 - VivaReal",R$ 770,"Rua General Americano Freire - Boa Viagem, Recife - PE",
,-34.901662,,,,,,,97,,,,,https://www.vivareal.com.br/imovel/apartamento-3-quartos-boa-viagem-bairros-recife-com-garagem-97m2-venda-RS640000-id-77571397/,,-8.114786,640000,"Apartamento na Rua Pedro Paes Mendonça, 140, Boa Viagem em Recife, por R$ 640.000 - VivaReal",,"Rua Pedro Paes Mendonça, 140 - Boa Viagem, Recife - PE",
,-34.88595,,,,,,,91,,,,R$ 2.000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-boa-viagem-bairros-recife-com-garagem-91m2-venda-RS549900-id-71200132/,,-8.0993,549900,"Apartamento na Avenida Conselheiro Aguiar, 1000, Boa Viagem em Recife, por R$ 549.900 - VivaReal",R$ 650,"Avenida Conselheiro Aguiar, 1000 - Boa Viagem, Recife - PE",
,-34.898112,,,,,,,105,,,,,https://www.vivareal.com.br/imovel/apartamento-3-quartos-boa-viagem-bairros-recife-com-garagem-105m2-venda-RS599990-id-84337524/,,-8.109342,599990,"Apartamento na Rua Amaro Albino Pímentel, Boa Viagem em Recife, por R$ 599.990 - VivaReal",,"Rua Amaro Albino Pímentel - Boa Viagem, Recife - PE",
,-34.895265,,,,,,,163,,,,R$ 1,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-163m2-venda-RS1270000-id-84088167/,,-8.110131,1270000,"Apartamento na Rua Doutor Pedro de Melo Cahú, 15, Boa Viagem em Recife, por R$ 1.270.000 - VivaReal",R$ 1,"Rua Doutor Pedro de Melo Cahú, 15 - Boa Viagem, Recife - PE",
,-34.901277,,,,,,,45,,,,,https://www.vivareal.com.br/imovel/apartamento-1-quartos-boa-viagem-bairros-recife-com-garagem-45m2-venda-RS300000-id-84870554/,,-8.122756,300000,"Apartamento na Rua Professor João Medeiros, 645, Boa Viagem em Recife, por R$ 300.000 - VivaReal",,"Rua Professor João Medeiros, 645 - Boa Viagem, Recife - PE",
,-34.902702,,,,,,,116,,,,R$ 238,https://www.vivareal.com.br/imovel/apartamento-3-quartos-boa-viagem-bairros-recife-com-garagem-116m2-venda-RS520000-id-84421296/,,-8.127935,520000,"Apartamento na Rua Visconde de Jequitinhonha, 478, Boa Viagem em Recife, por R$ 520.000 - VivaReal",R$ 730,"Rua Visconde de Jequitinhonha, 478 - Boa Viagem, Recife - PE",
,-34.908992,,,,,,,59,,,,,https://www.vivareal.com.br/imovel/apartamento-3-quartos-boa-viagem-bairros-recife-com-garagem-59m2-venda-RS377000-id-86249099/,,-8.139068,377000,"Apartamento na Avenida Marechal Juarez Távora, 320, Boa Viagem em Recife, por R$ 377.000 - VivaReal",,"Avenida Marechal Juarez Távora, 320 - Boa Viagem, Recife - PE",
,-34.887539,,,,,,,136,,,,,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-136m2-venda-RS1200000-id-83704041/,,-8.105749,1200000,"Apartamento na Avenida Boa Viagem, 1662, Boa Viagem em Recife, por R$ 1.200.000 - VivaReal",,"Avenida Boa Viagem, 1662 - Boa Viagem, Recife - PE",
,-34.893042,,,,,,,138,,,,R$ 1.800,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-138m2-venda-RS899999-id-84986948/,,-8.107489,899999,"Apartamento na Rua Aviador Severiano Lins, 140, Boa Viagem em Recife, por R$ 899.999 - VivaReal",R$ 750,"Rua Aviador Severiano Lins, 140 - Boa Viagem, Recife - PE",
,-34.893042,,,,,,,138,,,,R$ 1.800,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-138m2-venda-RS900000-id-84987112/,,-8.107489,900000,"Apartamento na Rua Aviador Severiano Lins, 140, Boa Viagem em Recife, por R$ 900.000 - VivaReal",R$ 750,"Rua Aviador Severiano Lins, 140 - Boa Viagem, Recife - PE",
,,,,,,,,69,,,,R$ 1.450,https://www.vivareal.com.br/imovel/apartamento-3-quartos-boa-viagem-bairros-recife-com-garagem-69m2-venda-RS365000-id-80804741/,,,365000,"Apartamento 69 m² em Boa Viagem em Recife, por R$ 365.000 - VivaReal",R$ 450,"Boa Viagem, Recife - PE",
,-34.899066,,,,,,,129,,,,,https://www.vivareal.com.br/imovel/apartamento-3-quartos-boa-viagem-bairros-recife-com-garagem-129m2-venda-RS670000-id-85902748/,,-8.128088,670000,"Apartamento na Rua dos Navegantes, 447, Boa Viagem em Recife, por R$ 670.000 - VivaReal",R$ 800,"Rua dos Navegantes, 447 - Boa Viagem, Recife - PE",
,,,,,,,,108,,,,R$ 2.285,https://www.vivareal.com.br/imovel/apartamento-3-quartos-boa-viagem-bairros-recife-com-garagem-108m2-venda-RS590000-id-64771050/,,,590000,"Apartamento 108 m² em Boa Viagem em Recife, por R$ 590.000 - VivaReal",R$ 750,"Boa Viagem, Recife - PE",
,-34.898315,,,,,,,95,,,,,https://www.vivareal.com.br/imovel/apartamento-3-quartos-boa-viagem-bairros-recife-com-garagem-95m2-venda-RS420000-id-84772766/,,-8.114409,420000,"Apartamento na Rua Antônio Falcão, 635, Boa Viagem em Recife, por R$ 420.000 - VivaReal",R$ 800,"Rua Antônio Falcão, 635 - Boa Viagem, Recife - PE",
,-34.902257,,,,,,,125,,,,,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-125m2-venda-RS861000-id-86153918/,,-8.114485,861000,"Apartamento na Rua Pedro Paes Mendonça, 200, Boa Viagem em Recife, por R$ 861.000 - VivaReal",,"Rua Pedro Paes Mendonça, 200 - Boa Viagem, Recife - PE",
,-34.90483,,,,,,,130,,,,,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-130m2-venda-RS750000-id-84735795/,,-8.139844,750000,"Apartamento na Rua Doutor Luiz Inácio Pessoa de Melo, 1, Boa Viagem em Recife, por R$ 750.000 - VivaReal",R$ 900,"Rua Doutor Luiz Inácio Pessoa de Melo, 1 - Boa Viagem, Recife - PE",
,-34.899694,,,,,,,217,,,,,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-217m2-venda-RS2600000-id-84996914/,,-8.13152,2600000,"Apartamento na Avenida Boa Viagem, 4820, Boa Viagem em Recife, por R$ 2.600.000 - VivaReal",R$ 1.518,"Avenida Boa Viagem, 4820 - Boa Viagem, Recife - PE",
,-34.884649,,,,,,,175,,,,,https://www.vivareal.com.br/imovel/apartamento-3-quartos-boa-viagem-bairros-recife-com-garagem-175m2-venda-RS2750000-id-85948510/,,-8.100223,2750000,"Apartamento na Avenida Boa Viagem, 980, Boa Viagem em Recife, por R$ 2.750.000 - VivaReal",R$ 2.400,"Avenida Boa Viagem, 980 - Boa Viagem, Recife - PE",
,-34.902257,,,,,,,132,,,,,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-132m2-venda-RS920000-id-85066933/,,-8.114485,920000,"Apartamento na Rua Pedro Paes Mendonça, 200, Boa Viagem em Recife, por R$ 920.000 - VivaReal",,"Rua Pedro Paes Mendonça, 200 - Boa Viagem, Recife - PE",
,-34.902257,,,,,,,132,,,,,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-132m2-venda-RS960000-id-85066960/,,-8.114485,960000,"Apartamento na Rua Pedro Paes Mendonça, 200, Boa Viagem em Recife, por R$ 960.000 - VivaReal",,"Rua Pedro Paes Mendonça, 200 - Boa Viagem, Recife - PE",
,-34.902257,,,,,,,132,,,,,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-132m2-venda-RS970000-id-85066967/,,-8.114485,970000,"Apartamento na Rua Pedro Paes Mendonça, 200, Boa Viagem em Recife, por R$ 970.000 - VivaReal",,"Rua Pedro Paes Mendonça, 200 - Boa Viagem, Recife - PE",
,-34.902257,,,,,,,132,,,,,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-132m2-venda-RS980000-id-85066972/,,-8.114485,980000,"Apartamento na Rua Pedro Paes Mendonça, 200, Boa Viagem em Recife, por R$ 980.000 - VivaReal",,"Rua Pedro Paes Mendonça, 200 - Boa Viagem, Recife - PE",
,-34.908296,,,,,,,65,,,,,https://www.vivareal.com.br/imovel/apartamento-3-quartos-boa-viagem-bairros-recife-com-garagem-65m2-venda-RS319000-id-83142992/,,-8.125348,319000,"Apartamento na Rua Amália Bernardino de Souza, Boa Viagem em Recife, por R$ 319.000 - VivaReal",R$ 400,"Rua Amália Bernardino de Souza - Boa Viagem, Recife - PE",
,-34.899677,,,,,,,217,,,,,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-217m2-venda-RS2800000-id-84637432/,,-8.131528,2800000,"Apartamento na Avenida Boa Viagem, 4820, Boa Viagem em Recife, por R$ 2.800.000 - VivaReal",R$ 1.518,"Avenida Boa Viagem, 4820 - Boa Viagem, Recife - PE",
,-34.902639,,,,,,,170,,,,R$ 4.000,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-170m2-venda-RS1300000-id-87172393/,,-8.136588,1300000,"Apartamento na Rua Setúbal, 638, Boa Viagem em Recife, por R$ 1.300.000 - VivaReal",R$ 1.200,"Rua Setúbal, 638 - Boa Viagem, Recife - PE",
,-34.887694,,,,,,,600,,,,,https://www.vivareal.com.br/imovel/apartamento-5-quartos-boa-viagem-bairros-recife-com-garagem-600m2-venda-RS9000000-id-78799395/,,-8.106584,9000000,"Apartamento na Avenida Boa Viagem, 1756, Boa Viagem em Recife, por R$ 9.000.000 - VivaReal",R$ 6.000,"Avenida Boa Viagem, 1756 - Boa Viagem, Recife - PE",
,-34.896921,,,,,,,136,,,,,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-136m2-venda-RS880000-id-85229625/,,-8.109005,880000,"Apartamento na Rua Luís de Farias Barbosa, 36, Boa Viagem em Recife, por R$ 880.000 - VivaReal",R$ 800,"Rua Luís de Farias Barbosa, 36 - Boa Viagem, Recife - PE",
,-34.896921,,,,,,,136,,,,,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-136m2-venda-RS890000-id-85229632/,,-8.109005,890000,"Apartamento na Rua Luís de Farias Barbosa, 36, Boa Viagem em Recife, por R$ 890.000 - VivaReal",R$ 800,"Rua Luís de Farias Barbosa, 36 - Boa Viagem, Recife - PE",
,-34.897945,,,,,,,92,,,,R$ 3.000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-boa-viagem-bairros-recife-com-garagem-92m2-venda-RS730000-id-72302689/,,-8.117081,730000,"Apartamento na Rua Francisco da Cunha, 1406, Boa Viagem em Recife, por R$ 730.000 - VivaReal",R$ 700,"Rua Francisco da Cunha, 1406 - Boa Viagem, Recife - PE",
,-34.889858,,,,,,,58,,,,,https://www.vivareal.com.br/imovel/apartamento-2-quartos-boa-viagem-bairros-recife-com-garagem-58m2-venda-RS310000-id-84811542/,,-8.087054,310000,"Apartamento na Rua Marquês de Alegrete, 137, Boa Viagem em Recife, por R$ 310.000 - VivaReal",R$ 400,"Rua Marquês de Alegrete, 137 - Boa Viagem, Recife - PE",
,-34.900021,,,,,,,127,,,,,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-127m2-venda-RS820000-id-83615681/,,-8.117923,820000,"Apartamento na Rua Padre Carapuceiro, Boa Viagem em Recife, por R$ 820.000 - VivaReal",R$ 550,"Rua Padre Carapuceiro - Boa Viagem, Recife - PE",
,-34.904952,,,,,,,300,,,,,https://www.vivareal.com.br/imovel/cobertura-4-quartos-boa-viagem-bairros-recife-com-garagem-300m2-venda-RS2600000-id-83693843/,,-8.144465,2600000,"Cobertura na Avenida Boa Viagem, 6396, Boa Viagem em Recife, por R$ 2.600.000 - VivaReal",,"Avenida Boa Viagem, 6396 - Boa Viagem, Recife - PE",
,-34.8971,,,,,,,143,,,,,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-143m2-venda-RS1260000-id-76649512/,,-8.12211,1260000,"Apartamento na Rua Serinhaém, Boa Viagem em Recife, por R$ 1.260.000 - VivaReal",,"Rua Serinhaém - Boa Viagem, Recife - PE",
,,,,,,,,109,,,,,https://www.vivareal.com.br/imovel/apartamento-3-quartos-boa-viagem-bairros-recife-com-garagem-109m2-venda-RS719800-id-86055846/,,,719800,"Apartamento 109 m² em Boa Viagem em Recife, por R$ 719.800 - VivaReal",,"Boa Viagem, Recife - PE",
,,,,,,,,205,,,,R$ 650,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-205m2-venda-RS1580000-id-84904021/,,,1580000,"Apartamento 205 m² em Boa Viagem em Recife, por R$ 1.580.000 - VivaReal",R$ 1.200,"Boa Viagem, Recife - PE",
,-34.892369,,,,,,,137,,,,,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-137m2-venda-RS900000-id-80955666/,,-8.106346,900000,"Apartamento na Rua Aviador Severiano Lins, 12, Boa Viagem em Recife, por R$ 900.000 - VivaReal",,"Rua Aviador Severiano Lins, 12 - Boa Viagem, Recife - PE",
,,,,,,,,136,,,,R$ 120,https://www.vivareal.com.br/imovel/apartamento-3-quartos-boa-viagem-bairros-recife-com-garagem-136m2-venda-RS430000-id-86203777/,,,430000,"Apartamento 136 m² em Boa Viagem em Recife, por R$ 430.000 - VivaReal",R$ 550,"Boa Viagem, Recife - PE",
,-34.896076,,,,,,,373,,,,,https://www.vivareal.com.br/imovel/apartamento-3-quartos-boa-viagem-bairros-recife-com-garagem-373m2-venda-RS6350000-id-84995953/,,-8.122141,6350000,"Apartamento na Avenida Boa Viagem, Boa Viagem em Recife, por R$ 6.350.000 - VivaReal",R$ 5.000,"Avenida Boa Viagem - Boa Viagem, Recife - PE",
,-34.896921,,,,,,,134,,,,,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-134m2-venda-RS800000-id-83384908/,,-8.109005,800000,"Apartamento na Rua Luís de Farias Barbosa, 36, Boa Viagem em Recife, por R$ 800.000 - VivaReal",,"Rua Luís de Farias Barbosa, 36 - Boa Viagem, Recife - PE",
,-34.906971,,,,,,,128,,,,,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-128m2-venda-RS800000-id-77541416/,,-8.140811,800000,"Apartamento na Rua Mario Souto Maior, 89, Boa Viagem em Recife, por R$ 800.000 - VivaReal",R$ 1.000,"Rua Mario Souto Maior, 89 - Boa Viagem, Recife - PE",
,,,,,,,,110,,,,R$ 210,https://www.vivareal.com.br/imovel/apartamento-3-quartos-boa-viagem-bairros-recife-com-garagem-110m2-venda-RS650000-id-88016482/,,,650000,"Apartamento 110 m² em Boa Viagem em Recife, por R$ 650.000 - VivaReal",R$ 800,"Boa Viagem, Recife - PE",
,-34.897745,,,,,,,72,,,,,https://www.vivareal.com.br/imovel/apartamento-3-quartos-boa-viagem-bairros-recife-72m2-venda-RS450000-id-84746854/,,-8.108891,450000,"Apartamento na Rua Amaro Albino Pímentel, 101, Boa Viagem em Recife, por R$ 450.000 - VivaReal",,"Rua Amaro Albino Pímentel, 101 - Boa Viagem, Recife - PE",
,-34.897745,,,,,,,72,,,,,https://www.vivareal.com.br/imovel/apartamento-3-quartos-boa-viagem-bairros-recife-72m2-venda-RS459000-id-84746863/,,-8.108891,459000,"Apartamento na Rua Amaro Albino Pímentel, 101, Boa Viagem em Recife, por R$ 459.000 - VivaReal",,"Rua Amaro Albino Pímentel, 101 - Boa Viagem, Recife - PE",
,-34.898223,,,,,,,100,,,,,https://www.vivareal.com.br/imovel/apartamento-3-quartos-boa-viagem-bairros-recife-com-garagem-100m2-venda-RS665000-id-69193950/,,-8.114362,665000,"Apartamento na Rua Antônio Falcão, 1020, Boa Viagem em Recife, por R$ 665.000 - VivaReal",,"Rua Antônio Falcão, 1020 - Boa Viagem, Recife - PE",
,-34.897234,,,,,,,105,,,,,https://www.vivareal.com.br/imovel/apartamento-3-quartos-boa-viagem-bairros-recife-com-garagem-105m2-venda-RS598400-id-75733457/,,-8.10835,598400,"Apartamento na Rua Amaro Albino Pímentel, 23, Boa Viagem em Recife, por R$ 598.400 - VivaReal",,"Rua Amaro Albino Pímentel, 23 - Boa Viagem, Recife - PE",
,-34.910812,,,,,,,241,,,,,https://www.vivareal.com.br/imovel/casa-de-condominio-1-quartos-boa-viagem-bairros-recife-com-garagem-241m2-venda-RS1400000-id-83348964/,,-8.136983,1400000,"Casa de Condomínio na Rua Copacabana, 270, Boa Viagem em Recife, por R$ 1.400.000 - VivaReal",,"Rua Copacabana, 270 - Boa Viagem, Recife - PE",
,-34.896921,,,,,,,136,,,,R$ 2.000,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-136m2-venda-RS800000-id-80078775/,,-8.109005,800000,"Apartamento na Rua Luís de Farias Barbosa, 36, Boa Viagem em Recife, por R$ 800.000 - VivaReal",R$ 700,"Rua Luís de Farias Barbosa, 36 - Boa Viagem, Recife - PE",
,-34.896921,,,,,,,136,,,,,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-136m2-venda-RS865000-id-84506523/,,-8.109005,865000,"Apartamento na Rua Luís de Farias Barbosa, 36, Boa Viagem em Recife, por R$ 865.000 - VivaReal",R$ 800,"Rua Luís de Farias Barbosa, 36 - Boa Viagem, Recife - PE",
,-34.896921,,,,,,,136,,,,,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-136m2-venda-RS875000-id-84506527/,,-8.109005,875000,"Apartamento na Rua Luís de Farias Barbosa, 36, Boa Viagem em Recife, por R$ 875.000 - VivaReal",R$ 800,"Rua Luís de Farias Barbosa, 36 - Boa Viagem, Recife - PE",
,-34.893799,,,,,,,136,,,,R$ 2.960,https://www.vivareal.com.br/imovel/apartamento-3-quartos-boa-viagem-bairros-recife-com-garagem-136m2-venda-RS700000-id-80057830/,,-8.118282,700000,"Apartamento na Avenida Boa Viagem, 3196, Boa Viagem em Recife, por R$ 700.000 - VivaReal",R$ 1.235,"Avenida Boa Viagem, 3196 - Boa Viagem, Recife - PE",
,-34.896921,,,,,,,136,,,,,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-136m2-venda-RS828000-id-87653043/,,-8.109005,828000,"Apartamento na Rua Luís de Farias Barbosa, 36, Boa Viagem em Recife, por R$ 828.000 - VivaReal",,"Rua Luís de Farias Barbosa, 36 - Boa Viagem, Recife - PE",
,-34.893042,,,,,,,138,,,,,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-138m2-venda-RS730000-id-85697052/,,-8.107489,730000,"Apartamento na Rua Aviador Severiano Lins, 140, Boa Viagem em Recife, por R$ 730.000 - VivaReal",,"Rua Aviador Severiano Lins, 140 - Boa Viagem, Recife - PE",
,,,,,,,,50,,,,,https://www.vivareal.com.br/imovel/apartamento-2-quartos-boa-viagem-bairros-recife-com-garagem-50m2-venda-RS335000-id-77654089/,,,335000,"Apartamento 50 m² em Boa Viagem em Recife, por R$ 335.000 - VivaReal",R$ 390,"Boa Viagem, Recife - PE",
,-34.901662,,,,,,,99,,,,,https://www.vivareal.com.br/imovel/apartamento-3-quartos-boa-viagem-bairros-recife-com-garagem-99m2-venda-RS670000-id-67302940/,,-8.114786,670000,"Apartamento na Rua Pedro Paes Mendonça, 140, Boa Viagem em Recife, por R$ 670.000 - VivaReal",R$ 450,"Rua Pedro Paes Mendonça, 140 - Boa Viagem, Recife - PE",
